feature_id,GSM634633,GSM634634,GSM634635,GSM634636,GSM634637,GSM634638,GSM634639,GSM634640,GSM634641,GSM634642,GSM634643,GSM634644,GSM634645,GSM634646,GSM634647,GSM634648,GSM634649,GSM634650,GSM634651,GSM634652,GSM634653,GSM634654,GSM634655,GSM634656,GSM634657,GSM634658,GSM634659,GSM634660,GSM634661,GSM634662,GSM634663,GSM634664,GSM634665,GSM634666,GSM634667,GSM634668,GSM634669,GSM634670,GSM634671,GSM634672,GSM634673,GSM634674,GSM634675,GSM634676,GSM634677,GSM634678,GSM634679,GSM634680,GSM634681,GSM634682,GSM634683,GSM634684,GSM634685,GSM634686,GSM634687,GSM634688,GSM634689,GSM634690,GSM634691,GSM634692,GSM634693,GSM634694,GSM634695,GSM634696,GSM634697,GSM634698,GSM634699,GSM634700,GSM634701,GSM634702,GSM634703,GSM634704,GSM634705,GSM634706,GSM634707,GSM634708,GSM634709,GSM634710,GSM634711,GSM634712,GSM634713,GSM634714,GSM634715,GSM634716,GSM634717,GSM634718,GSM634719,GSM634720,GSM634721,GSM634722,GSM634723,GSM634724,GSM634725
ILMN_1651464,1331.957,1226.988,1336.174,1453.512,1311.574,1314.84,1485.375,1259.913,1271.207,1426.698,1430.535,1272.809,1718.484,1283.829,1488.705,1466.257,1553.147,1395.245,1478.871,1348.638,1440.192,1386.929,1443.363,1535.51,1364.008,1364.002,1440.703,1349.858,1395.632,1381.49,1399.658,1620.085,1456.303,1457.65,1327.95,1258.904,1337.732,1336.437,1439.717,1292.778,1655.836,1288.045,1250.374,1313.871,1365.313,1425.708,1372.37,1681.497,1350.273,1367.102,1364.55,1402.525,1446.571,1385.434,1170.906,1481.609,1618.456,1218.152,1430.284,1262.69,1522.769,1410.832,1126.531,1264.577,1641.654,1419.664,1719.247,1185.753,1304.481,1299.028,1312.549,1488.173,1434.248,1416.796,1305.007,1356.573,1516.066,1665.505,1635.436,1432.377,1256.93,1350.83,1335.548,1564.463,1358.952,1347.488,1480.146,1424.82,1666.67,1363.752,1362.663,1479.472,1341.975
ILMN_1651492,183.671,185.657,198.656,209.243,201.063,200.829,180.308,194.497,199.788,176.837,201.495,185.197,200.68,215.148,211.758,206.536,213.404,204.018,261.862,207.136,187.122,197.544,199.813,187.114,211.706,207.224,185.652,183.291,196.219,198.263,214.689,190.693,212.095,181.317,204.766,202.204,193.96,212.125,236.227,219.429,212.125,201.176,207.802,184.621,207.521,207.452,217.125,234.606,217.909,209.634,205.001,205.949,186.456,223.569,197.603,206.325,216.525,231.631,218.863,221.467,192.813,200.761,190.742,210.786,208.843,197.761,183.738,207.349,188.771,219.539,182.462,210.278,220.879,191.475,201.178,197.166,195.127,203.587,223.522,201.066,204.767,193.008,199.57,190.782,208.245,213.32,232.023,196.509,191.463,183.066,200.156,175.671,197.393
ILMN_1651498,183.531,246.923,216.645,185.087,194.322,241.896,198.18,248.267,206.084,183.842,177.903,209.56,214.758,189.88,200.519,174.47,187.435,217.789,180.046,170.315,209.712,201.11,219.282,213.061,180.689,184.408,184.537,216.9,212.738,190.029,232.867,169.544,179.366,174.041,213.416,189.708,177.94,159.748,211.67,203.568,214.126,233.325,197.469,188.245,202.727,211.809,180.552,196.409,206.07,188.64,208.126,206.455,187.782,204.312,258.264,194.995,178.741,226.587,213.958,209.519,171.801,193.012,236.568,181.933,169.469,219.065,178.548,182.898,190.634,213.309,173.993,228.706,183.457,223.213,197.081,225.571,226.525,175.671,195.321,173.116,279.338,167.338,239.819,173.888,190.301,227.884,204.445,194.195,203.603,233.169,223.12,215.905,206.481
ILMN_1651504,584.069,595.38,679.292,738.677,658.344,572.904,702.306,480.508,664.948,629.735,669.508,624.826,721.056,655.103,533.26,654.9,637.229,655.459,720.086,530.233,628.056,708.23,717.627,653.821,728.93,614.783,651.454,606.408,672.977,621.546,586.95,654.197,654.9,599.295,560.295,672.399,585.108,542.678,652.785,606.235,700.495,685.505,625.349,569.954,567.07,599.987,680.304,770.686,588.784,675.531,596.754,679.703,747.755,584.509,692.647,580.583,659.829,675.715,630.229,677.493,689.172,632.366,705.951,758.848,644.464,677.493,653.494,619.043,641.764,599.614,665.514,508.829,695.869,689.552,732.043,661.642,689.552,648.835,644.815,690.54,576.944,754.988,673.51,591.919,694.534,545.136,632.834,677.493,648.835,646.084,694.534,688.404,589.406
ILMN_1651506,389.058,326.868,374.687,373.634,372.265,367.913,434.393,345.673,442.645,343.013,413.11,390.498,436.743,421.938,449.605,418.011,403.632,465.114,383.018,487.12,431.532,373.012,395.178,392.19,464.582,461.193,424.37,364.601,324.67,369.997,383.436,450.447,373.8,437.79,344.447,447.141,409.692,384.118,536.583,397.985,325.697,424.37,483.678,410.14,398.974,390.075,337.509,405.419,506.363,355.769,374.362,401.011,309.851,369.839,431.325,488.887,408.059,491.005,438.508,412.909,466.794,393.468,402.457,436.216,340.835,422.9,413.642,432.073,441.429,426.712,459.258,365.359,441.429,459.258,390.075,344.229,420.559,406.148,438.191,391.193,357.585,389.137,332.866,351.675,422.35,365.275,471.619,348.857,400.585,404.325,380.127,387.782,381.844
ILMN_1651513,1085.368,710.656,1344.96,1055.893,1143.969,962.737,1247.501,1071.844,1126.167,945.728,1358.178,877.844,1222.218,1091.89,896.343,1060.939,1382.988,1318.334,1047.097,797.153,1032.092,1108.217,1271.413,1042.7,1245.438,1219.796,1170.184,1310.433,1096.096,1155.195,1182.812,1008.265,1124.866,1048.52,948.567,1111.93,1286.949,977.932,1087.08,1059.9,951.425,1201.767,1153.047,1237.562,1094.018,1069.18,973.208,835.286,1160.669,895.797,1146.835,1092.561,919.612,1281.549,1074.469,917.407,934.553,1008.882,1058.879,1286.949,1115.365,1322.685,988.896,1228.709,786.17,1269.862,832.786,1039.402,1256.512,1099.783,1272.617,1054.87,1256.887,1135.494,1236.27,1060.939,1187.889,1055.893,1252.297,865.806,974.032,1305.865,1033.466,1069.516,1185.763,1160.669,1346.828,1000.514,1118.672,1017.828,1218.978,977.351,1336.463
ILMN_1651536,175.881,186.54,169.719,177.179,179.296,190.266,188.289,167.659,181.725,181.572,185.971,167.045,177.639,186.199,169.918,178.64,174.592,176.905,175.679,162.941,175.483,173.745,168.364,174.732,170.355,180.267,176.998,173.338,173.871,165.012,176.007,173.592,185.46,184.693,165.756,195.378,177.998,172.572,184.391,165.405,165.867,178.624,168.374,172.9,175.208,173.22,172.048,179.985,198.027,199.346,180.327,174.174,171.805,195.743,194.943,169.689,179.459,186.443,187,166.831,179.304,168.768,163.597,165.053,176.513,178.84,160.373,165.853,182.676,175.145,167.521,186.854,189.796,166.382,181.045,171.156,167.801,181.681,175.014,175.909,180.476,169.322,167.041,171.827,177.815,169.984,174.567,172.855,161.508,176.204,179.127,191.917,173.815
ILMN_1651538,204.423,195.005,200.969,200.487,230.522,200.186,221.454,225.806,224.561,186.624,189.773,166.41,208.126,265.64,194.798,204.347,196.945,187.514,206.608,216.316,231.714,211.763,208.966,199.872,219.065,174.587,176.749,200.607,173.499,214.983,190.431,253.954,209.163,199.545,200.164,216.492,206.184,192.129,234.722,244.315,256.242,202.263,215.493,188.633,178.573,182.491,214.452,190.057,262.218,272.654,185.277,226.862,228.885,214.037,178.002,214.547,225.436,206.468,193.941,201.81,201.175,212.644,205.654,192.363,257.043,231.788,197.82,248.541,171.748,253.566,184.192,249.222,215.756,186.452,176.455,237.231,249.048,210.938,189.512,187.234,219.514,198.589,198.569,179.589,212.786,206.137,226.926,243.607,185.331,162.296,203.568,231.093,218.891
ILMN_1651544,231.534,209.78,256.279,250.742,240.002,268.922,254.188,256.175,251.143,276.889,246.895,274.263,248.839,235.191,222.145,279.106,276.233,281.851,213.853,247.789,252.277,261.314,244.347,270.029,282.583,275.084,255.57,236.106,260.385,292.958,253.773,263.922,207.128,265.448,248.002,270.391,229.834,214.173,205.475,239.595,272.913,277.046,275.488,262.081,264.618,246.131,263.246,288.735,289.844,232.575,240.343,266.847,273.859,236.2,238.796,269.263,275.865,275.413,235.381,279.62,225.456,242.734,237.288,267.538,230.723,274.956,245.477,234.24,247.57,253.467,232.668,249.079,242.093,238.113,228.067,258.455,248.717,269.07,221.142,247.276,233.098,267.813,278.31,212.126,281.314,281.724,273.047,247.944,221.142,226.525,232.51,276.712,267.079
ILMN_1651557,526.565,272.913,572.582,501.487,500.974,473.262,505.872,350.819,585.108,489.688,529.819,487.813,447.838,514.916,528.227,436.542,533.934,467.637,477.282,378.061,390.676,436.124,562.909,553.191,472.817,412.537,516.009,389.982,422.468,459.713,364.429,519.103,512.955,568.436,392.484,544.153,545.136,505.628,435.283,541.803,550.984,503.588,454.969,383.614,469.812,446.447,511.49,418.457,397.113,339.69,447.838,480.631,391.365,444.297,352.613,498.02,392.28,400.493,371.323,458.724,501.847,575.463,510.437,541.377,348.649,651.454,560.454,428.769,525.845,472.594,573.79,435.819,569.954,577.406,502.597,448.478,569.532,614.091,539.289,518.155,471.083,532.246,378.926,533.133,485.475,519.669,549.093,500.105,374.277,486.061,669.921,554.451,457.547
ILMN_1651568,221.81,149.579,182.527,157.011,179.284,167.648,182.912,215.855,173.281,174.827,186.714,186.755,214.053,203.192,156.959,165.109,177.511,170.966,182.748,163.99,175.374,199.872,223.872,155.033,224.696,155.766,186.316,189.026,200.519,145.786,173.803,184.553,180.224,189.93,145.464,203.531,142.715,160.118,205.989,200.246,175.19,165.077,192.588,173.872,158.499,168.44,217.098,160.984,192.595,193.786,198.903,203.144,174.238,188.871,181.782,175.095,168.444,193.213,169.553,220.065,206.056,181.394,175.53,180.589,184.124,161.068,167.753,261.667,156.23,154.184,191.491,163.025,178.658,159.337,169.629,173.088,190.076,192.816,155.215,166.308,223.37,167.043,220.299,164.826,178.447,201.328,175.871,153.066,155.554,178.567,166.103,187.742,194.448
ILMN_1651574,189.715,194.073,199.86,204.239,221.955,199.194,211.864,181.954,230.222,196.228,200.121,155.389,241.835,302.994,204.132,228.748,189.009,187.242,200.345,271.898,187.936,227.579,246.716,205.767,247.248,226.782,226.351,218.769,211.229,266.733,215.507,199.566,224.696,188.991,204.576,179.342,206.015,204.539,270.633,211.229,206.015,215.905,265.409,215.031,217.238,265.041,180.654,221.847,219.395,199.814,233.256,232.26,219.628,213.124,198.066,248.422,219.086,265.041,204.253,218.891,242.854,229.454,188.347,202.014,306.447,216.611,165.15,221.554,226.313,273.612,201.293,185.248,179.44,232.598,208.245,216.4,246.747,166.967,210.88,216.833,233.681,212.358,202.49,254.642,214.264,189.43,268.96,189.202,262.314,189.996,189.414,192.628,216.985
ILMN_1651599,148.714,147.756,161.077,141.673,147.551,171.177,152.875,148.181,172.125,150.83,145.448,143.284,152.272,157.326,155.277,161.314,154.363,149.794,150.071,157.817,149.156,146.449,143.087,140.282,133.062,150.169,171.777,168.499,168.641,148.213,144.533,161.592,153.156,149.009,151.01,156.835,155.135,144.81,158.352,146.934,155.711,136.447,148.781,145.77,151.714,149.662,148.826,152.202,147.452,143.821,160.206,168.873,153.043,158.129,154.275,139.151,163.327,153.25,148.494,165.262,148.388,158.906,150.168,143.412,151.498,174.213,150.893,146.642,155.808,143.272,151.896,146.7,138.757,153.586,137.85,144.991,162.562,181.329,163.782,149.458,151.263,140.2,162.31,168.118,165.808,151.834,137.04,154.895,153.69,142.106,167.493,143.428,135.745
ILMN_1651604,212.47,202.512,220.942,183.194,189.569,221.413,233.46,202.091,167.287,181.414,235.638,201.259,203.229,183.172,170.06,208.233,180.433,186.6,240.715,198.055,224.906,194.234,201.61,157.521,223.389,189.569,209.388,183.271,207.008,185.937,187.536,261.167,180.531,203.757,189.996,182.629,199.739,203.396,212.947,260.699,228.629,202.438,213.761,178.811,184.273,218.75,206.137,181.536,212.876,213.047,197.852,224.327,187.899,212.329,223.838,216.418,264.32,205.381,213.792,164.33,218.167,223.55,206.353,222.694,229.009,187.5,172.811,223.142,208.342,194.448,184.522,212.539,190.658,188.014,194.582,183.187,176.703,193.459,200.89,182.573,178.857,169.003,212.344,179.064,192.768,198.785,232.825,224.946,189.608,179.546,216.492,177.492,188.991
ILMN_1651617,620.478,447.237,675.835,436.639,557.123,547.356,572.794,612.312,525.307,609.733,573.967,600.262,512.272,533.376,662.371,522.042,545.356,641.895,540.676,508.131,547.592,516.918,395.412,561.848,462.39,629.008,526.737,503.912,524.429,507.637,593.117,407.574,497.252,466.557,643.15,446.546,610.059,492.373,565.486,443.052,520.689,560.821,500.111,453.321,504.075,440.391,547.239,381.392,563.666,545.624,708.447,594.989,560.058,589.23,541.129,502.707,554.353,534.661,439.625,507.499,500.355,550.267,522.743,454.378,486.642,652.098,417.332,474.436,584.162,512.884,590.787,477.874,502.039,500.756,533.405,613.385,522.695,500.991,473.308,609.662,516.287,443.227,600.612,541.141,535.072,543.856,630.148,609.927,690.526,524.757,560.152,548.763,562.021
ILMN_1651624,157.409,167.071,160.636,146.151,153.695,147.54,167.321,160.105,147.531,140.291,194.349,152.77,143.26,159.862,140.859,147.177,154.265,142.192,140.126,148.525,139.666,134.404,145.908,152.191,157.693,136.605,157.613,142.111,171.062,139.981,153.936,139.296,156.607,153.568,151.554,151.677,152.721,147.586,164.659,136.416,164.149,136.365,155.861,159.433,166.691,153.912,143.135,145.711,148.46,152.976,153.034,167.251,146.439,150.921,142.42,157.327,154.097,149.708,138.297,156.542,176.265,146.075,151.495,137.268,146.505,150.267,144.217,148.32,156.796,166.494,175.594,146.804,171.409,158.076,131.128,136.861,143.545,151.436,148.348,174.094,165.095,169.653,151.097,172.968,165.438,146.395,154.114,143.943,136.405,154.101,152.203,141.925,121.805
ILMN_1651642,262.851,201.966,268.227,283.973,244.459,239.796,264.025,255.435,242.704,227.744,237.761,235.964,254.086,239.421,222.109,260.123,235.315,217.356,239.928,242.234,240.074,246.279,237.893,262.851,279.011,292.517,300.526,244.291,245.056,285.232,250.742,231.663,217.376,240.149,215.604,247.436,226.233,298.953,234.974,289.572,253.042,260.532,227.123,245.7,206.353,270.871,266.105,213.711,251.588,195.292,263.886,276.146,255.725,235.764,252.345,249.772,231.495,262.489,216.352,225.132,237.761,250.292,186.18,270.514,301.79,218.784,225.498,270.633,263.104,243.22,273.979,230.767,311.349,235.657,261.245,239.253,244.176,288.735,257.658,274.635,247.944,240.396,202.763,300.852,232.463,206.084,231.687,259.442,273.21,235.964,200.98,269.779,245.868
ILMN_1651656,159.522,142.342,139.504,137.302,157.714,167.417,175.201,142.68,144.289,166.609,176.29,192.4,157.306,170.238,155.111,166.929,150.471,149.355,131.675,142.148,153.572,181.679,162.395,154.837,148.593,148.752,146.022,154.437,151.703,145.863,145.076,154.705,159.08,154.25,189.788,154.454,155.915,168.591,175.547,138.258,142.858,165.606,165.998,164.953,167.347,149.858,152.079,162.022,164.233,169.295,156.1,160.407,148.176,179.184,160.681,152.212,151.703,162.281,154.774,134.217,145.086,164.216,182.07,160.305,169.992,199.803,151.343,153.882,144.574,165.259,154.394,157.743,164.603,160.979,167.638,171.202,155.833,142.828,153.038,180.369,166.117,144.95,150.501,162.891,160.531,163.641,150.87,159.541,136.971,146.837,175.277,141.583,155.586
ILMN_1651684,465.114,529.151,563.796,487.585,500.745,479.577,534.966,422.048,508.959,467.004,430.054,442.222,527.318,557.917,493.175,513.468,497.647,529.692,467.394,310.015,492.817,520.424,489.151,523.923,437.364,545.674,423.247,477.145,503.958,513.863,573.79,550.984,522.594,531.102,407.124,535.554,515.515,515.275,471.511,523.537,557.088,452.424,403.632,494.901,419.867,519.669,514.531,435.606,521.715,443.233,411.571,465.747,447.963,455.545,446.335,530.752,428.285,445.015,452.768,506.105,576.944,534.966,412.613,429.078,517.152,524.157,418.457,426.195,500.974,498.348,514.244,440.613,536.705,457.357,419.767,405.057,562.427,460.345,578.64,490.009,403.434,471.962,398.722,527.064,504.066,418.266,481.978,503.701,482.473,569.816,439.788,463.122,479.118
ILMN_1651685,167.182,167.544,175.342,171.954,181.701,181.595,186.731,184.401,167.193,172.019,161.233,163.837,174.508,156.341,178.05,166.324,186.038,172.952,158.918,162.989,151.118,166.303,172.494,152.937,167.238,156.69,159.59,172.8,181.974,178.586,174.739,172.704,166.566,194.214,167.921,181.763,170.45,177.778,181.621,157.78,216.052,166.731,172.908,164.87,168.883,162.291,191.355,173.815,179.222,165.324,156.011,184.606,207.272,191.31,176.479,164.537,168.123,199.397,182.284,146.537,180.682,191.319,159.744,178.628,163.746,192.588,194.42,189.521,197.02,206.249,157.463,174.877,213.776,144.435,192.975,162.337,185.215,164.637,181.954,165.57,185.876,177.333,171.072,179.108,157.185,191.398,201.596,200.141,167.95,191.065,191.065,178.514,179.26
ILMN_1651692,1587.826,1256.512,1579.834,1523.017,1334.253,1613.564,1932.676,1492.549,1720.278,1582.22,1467.732,1734.469,1642.711,1678.329,1572.58,1550.331,1617.88,1352.441,1611.75,1478.114,1934.241,1970.017,1899.539,1500.528,1465.127,1481.766,1414.475,1456.892,1777.973,1423.326,1797.092,1681.974,1781.476,1556.233,1374.084,1805.466,1414.475,1456.403,1649.036,1748.146,1864.302,1726.75,1626.525,1433.127,1362.406,1704.609,1576.615,2391.919,1690.703,1722.162,1656.14,1563.122,1900.937,1623.85,1493.647,1600.089,1544.157,1421.812,1783.805,1364.3,1744.8,1609.355,1529.611,1503.262,1520.87,1630.714,1700.772,1599.413,1328.513,1366.558,1295.62,1435.978,1603.561,1621.874,1460.994,1395.228,1339.14,1664.488,1385.087,1394.229,1464.036,1824.528,1727.405,1649.706,1508.063,1428.517,1698.803,1840.995,1548.602,1585.026,1633.169,1467.732,1618.551
ILMN_1651708,149.073,182.797,133.27,161.026,163.981,141.064,153.336,147.207,156.148,176.003,160.763,158.844,148.737,146.94,147.112,177.451,146.495,147.873,158.326,148.097,168.684,137.259,161.996,150.7,154.812,166.324,164.875,157.83,139.489,166.454,145.179,170.493,148.265,173.82,148.593,137.217,155.861,146.687,171.624,155.522,154.889,132.445,133.055,170.675,144.408,161.831,140.165,148.769,174.267,178.228,148.643,144.184,137.881,169.841,152.041,158.72,143.763,140.747,139.072,149.206,155.613,152.77,129.429,125.464,163.233,177.387,158.29,155.356,135.283,185.163,143.529,155.674,134.204,134.217,154.995,138.207,146.25,157.772,149.36,141.849,155.924,162.86,148.931,155.829,168.814,158.219,147.723,142.05,131.637,130.207,132.399,133.347,158.603
ILMN_1651710,151.105,147.503,132.542,180.204,147.313,153.601,159.948,149.444,149.804,172.726,159.309,148.773,155.242,161.344,140.568,143.238,134.417,139.08,138.258,163.779,147.253,145.281,149.059,134.228,158.938,145.24,165.593,132.017,168.215,132.229,137.302,159.615,141.751,143.675,148.029,149.041,138.115,136.416,148.364,150.712,151.906,162.446,139.685,137.938,167.972,118.03,149.297,155.133,140.235,140.612,157.365,126.191,140.706,147.365,148.651,158.069,152.787,150.144,147.125,147.678,150.44,132.786,142.373,136.121,146.49,130.739,167.786,152.942,123.25,154.288,157.505,158.804,152.237,146.769,159.145,155.898,143.757,140.023,161.835,150.687,146.235,147.804,124.254,146.789,147.396,148.161,164.852,145.405,139.276,152.626,147.211,153.24,134.518
ILMN_1651715,228.237,171.472,208.872,167.264,188.618,156.959,174.442,198.589,174.068,169.538,199.319,178.306,158.72,155.522,167.408,181.666,197.656,192.249,202.071,195.099,177.197,185.727,188.131,177.171,195.195,192.204,207.351,190.575,177.802,193.591,180.204,159.737,167.243,174.877,181.756,190.84,178.271,161.87,161.554,180.342,184.083,182.125,194.275,168.53,174.357,186.56,172.874,161.114,206.913,185.262,177.66,176.089,176.728,203.721,175.564,182.147,149.385,177.149,179.523,183.343,169.573,185.568,171.348,193.092,196.338,171.147,166.533,175.486,184.011,171.128,209.588,176.353,185.215,185.922,190.465,191.703,184.664,177.136,185.984,204.872,182.81,197.758,179.291,170.783,182.722,196.43,184.288,171.624,166.198,212.947,211.478,202.965,189.781
ILMN_1651735,3294.717,3968.473,3564.477,4371.188,3748.895,4246.496,3127.087,3921.481,4207.656,4291.194,4072.648,4124.735,4101.511,4176.171,3613.854,4201.359,3790.057,4421.887,4409.605,4146.82,3761.849,3369.816,3218.117,3503.174,3819.657,3938.728,4746.874,4191.923,4252.349,3890.784,3910.815,3838.307,3382.604,3655.115,4360.706,4249.303,3667.128,3938.728,4140.681,4118.658,3787.305,4006.056,4271.167,3397.815,4942.392,4353.518,4850.47,2725.228,3938.728,3787.305,3790.057,3956.431,3349.252,4127.846,3642.72,4242.939,3121.046,4198.346,4388.728,3746.486,4226.534,3669.437,4110.544,3655.115,3784.929,3819.657,3727.157,4434.987,4198.346,4722.77,3869.69,3732.664,4246.496,3363.747,4116.18,4078.698,4037.713,4249.303,4003.574,4406.186,3947.633,3397.815,4037.713,4576.534,3947.633,3779.762,3683.471,3517.808,3994.49,3806.257,3496.572,4146.82,4084.905
ILMN_1651745,271.817,253.201,210.993,219.592,165.472,204.434,239.595,180.23,154.666,157.362,159.204,207.217,188.501,176.892,179.939,165.8,166.699,174.143,159.716,192.049,257.25,159.871,178.11,185.991,166.346,173.677,182.65,190.558,180.802,221.078,176.937,198.295,206.941,176.955,206.967,172.751,200.856,196.149,188.64,192.213,188.186,165.182,161.807,150.937,172.297,202.837,166.276,190.549,166.454,237.632,160.862,211.623,191.388,173.762,167.605,307.525,169.905,174.171,181.227,238.524,259.479,187.316,180.918,262.455,196.701,167.863,215.155,214.31,174.218,180.073,227.123,161.944,196.015,163.562,163.944,168.844,195.651,255.369,282.932,180.601,188.56,181.302,156.578,154.713,169.887,206.002,243.386,281.851,245.196,253.137,155.939,176.253,249.554
ILMN_1651763,129.159,199.16,135.664,146.485,139.345,152.791,163.091,156.434,118.975,149.867,150.917,174.932,143.293,145.925,178.327,142.673,143.539,144.329,139.08,156.455,148.913,151.38,142.348,154.952,159.875,149.263,133.347,147.258,142.853,141.363,134.045,150.501,153.409,151.479,159.862,139.988,157.332,167.653,139.792,144.375,149.465,144.167,135.997,156.554,145.777,148.784,147.41,173.319,153.83,135.34,163.737,140.106,165.542,143.494,140.494,160.727,159.534,139.161,143.517,150.231,153.118,137.19,159.08,178.002,150.692,133.925,150.704,134.552,140.833,146.594,157.542,148.799,151.8,154.144,141.369,159.255,141.706,139.452,146.692,152.626,153.776,150.544,141.589,144.64,143.914,148.41,151.347,180.661,136.898,142.721,131.763,151.578,159.03
ILMN_1651767,758.848,672.399,746.461,624.203,681.479,874.008,765.62,849.83,799.887,908.392,633.527,854.615,771.805,770.447,691.698,741.712,669.735,753.311,830.861,972.037,756.688,808.59,919.359,624.053,875.738,640.333,781.934,723.692,830.604,708.23,708.653,1171.628,708.423,799.428,891.273,756.019,652.184,661.825,670.534,661.642,919.359,733.903,858.539,709.416,737.642,753.969,811.37,1294.375,711.008,878.09,696.664,694.336,960.237,631.088,846.293,955.559,827.956,856.25,833.552,547.362,502.854,600.807,647.204,862.04,880.256,714.842,1109.289,788.637,616.107,790.55,677.493,730.167,704.967,794.819,764.298,810.683,704.397,990.858,803.843,841.849,991.19,796.912,759.974,703.169,719.073,738.677,684.503,859.277,718.874,738.677,777.708,691.698,742.927
